Country,Arrival by Region,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SURINAME,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.7,0.8,0.7,0.8,1.0,0.7,1.3,1.2,0.0,0.0,0.0,0.0,0.0
SURINAME,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,0.2,0.5,0.5,1.0,1.4,2.8,2.9,2.2,1.8,4.6,0.3,0.3,0.0,0.0,0.0,0.0,0.0
SWEDEN,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,40.6,34.8,69.8,25.5,30.5,26.6,27.4,31.1,33.6,6.9,8.0,22.4
SWEDEN,Americas,0.0,0.0,0.0,0.0,0.0,0.0,255.0,243.0,217.0,225.0,247.0,250.0,260.0,239.0,190.0,226.0,671.0,652.0,724.4,313.6,335.8,349.5,485.5,516.3,613.2,191.1,287.5,653.6
SWEDEN,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,111.0,123.0,105.0,148.0,183.0,191.0,199.0,216.0,150.0,174.0,356.0,313.6,363.1,281.0,333.6,390.0,430.3,417.0,467.9,56.9,41.4,131.9
SWEDEN,Europe,0.0,0.0,0.0,0.0,0.0,0.0,3368.0,3588.0,3760.0,3978.0,4176.0,3982.0,4425.0,3848.0,4294.0,4470.0,18248.7,18921.7,17530.7,4409.9,4980.4,5107.7,5143.2,5304.3,5689.1,1374.6,2357.2,5347.9
SWEDEN,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,44.2,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWEDEN,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,55.6,45.0,76.5,77.1,91.5,87.7,109.0,110.3,117.6,55.1,31.2,42.6
SWEDEN,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,374.0,321.0,185.0,325.0,277.0,306.0,340.0,252.0,227.0,274.0,0.0,0.0,0.0,553.1,710.0,820.2,858.9,1060.7,694.3,271.9,264.6,430.5
SWITZERLAND,Africa,83.0,80.0,81.0,82.0,73.0,77.0,79.0,74.0,73.0,0.0,78.0,85.0,85.463,88.625,79.919,77.745,74.107,82.0,79.0,75.3,78.9,93.0,94.2,96.5,99.8,24.8,27.2,80.7
SWITZERLAND,Americas,980.0,946.0,990.0,1074.0,1020.0,1199.0,1027.0,871.0,757.0,0.0,830.0,934.0,954.115,878.356,820.495,916.493,924.383,952.0,1004.0,1036.8,1095.5,1202.0,1360.8,1494.9,1616.4,247.2,373.9,1483.3
SWITZERLAND,East Asia and the Pacific,1008.0,1058.0,1027.0,880.0,924.0,1079.0,938.0,865.0,727.0,0.0,847.0,896.0,941.2,841.0,874.0,1074.0,1300.0,1491.0,1695.6,1846.5,2242.0,2908.0,3269.5,3413.7,3408.0,310.1,299.3,1293.5
SWITZERLAND,Europe,4785.0,4557.0,4847.0,5050.0,5030.0,5343.0,5277.0,4906.0,4821.0,0.0,5305.0,5747.0,6225.587,6520.802,6249.76,6237.359,5867.915,5612.0,5720.2,5676.0,5250.1,6199.0,6408.7,6709.4,6693.4,3108.2,3689.6,6302.0
SWITZERLAND,Middle East,53.0,52.0,52.0,44.0,43.0,51.0,62.0,70.0,67.0,0.0,76.0,85.0,108.957,147.0,133.0,157.0,167.0,211.0,255.5,306.7,371.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWITZERLAND,South Asia,37.0,37.0,42.0,55.0,65.0,72.0,72.0,80.0,85.0,0.0,93.0,115.0,132.396,132.107,136.322,165.999,200.624,218.0,213.0,217.1,266.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYRIAN ARAB REPUBLIC,Africa,53.0,72.0,76.0,71.0,65.0,66.0,71.0,71.0,73.0,90.0,93.0,81.0,78.0,85.0,76.0,90.0,46.0,0.0,0.0,0.0,0.0,3.9,8.6,8.1,7.4,1.1,1.9,0.0
SYRIAN ARAB REPUBLIC,Americas,19.0,21.0,26.0,28.0,31.0,38.0,43.0,45.0,44.0,58.0,58.0,59.0,59.0,75.0,84.0,97.0,37.0,0.0,0.0,0.0,0.0,16.3,18.6,26.0,30.9,5.4,22.3,0.0
SYRIAN ARAB REPUBLIC,East Asia and the Pacific,12.0,13.0,18.0,16.0,22.0,26.0,25.0,29.0,27.0,41.0,41.0,42.0,43.0,53.0,60.0,78.0,31.0,0.0,0.0,0.0,0.0,4.7,5.7,8.1,9.2,1.2,1.7,0.0
SYRIAN ARAB REPUBLIC,Europe,339.0,332.0,343.0,343.0,369.0,398.0,472.0,646.0,652.0,933.0,947.0,710.0,732.0,905.0,1142.0,1959.0,1468.0,0.0,0.0,0.0,0.0,55.9,71.6,86.0,96.2,51.5,78.6,0.0
SYRIAN ARAB REPUBLIC,Middle East,1582.0,1746.0,1697.0,1800.0,1929.0,2111.0,2237.0,2815.0,3072.0,3957.0,3456.0,3445.0,3124.0,4391.0,4712.0,6192.0,3112.0,0.0,0.0,0.0,0.0,927.5,1140.4,1612.1,2212.1,404.1,529.3,0.0
SYRIAN ARAB REPUBLIC,South Asia,213.0,199.0,140.0,170.0,221.0,243.0,237.0,340.0,228.0,218.0,269.0,290.0,356.0,389.0,499.0,961.0,701.0,0.0,0.0,0.0,0.0,17.5,28.3,41.0,43.5,8.9,13.8,0.0
SYRIAN ARAB REPUBLIC,Other not classified,35.0,52.0,32.0,36.0,45.0,530.0,585.0,732.0,741.0,1038.0,995.0,1055.0,1042.0,1053.0,1147.0,1593.0,1081.0,0.0,0.0,0.0,0.0,17.4,17.8,20.9,24.9,7.1,13.4,0.0
TAIWAN PROVINCE OF CHINA,Africa,10.0,10.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.2,10.7,11.7,12.0,12.5,2.5,0.9,3.4
TAIWAN PROVINCE OF CHINA,Americas,331.0,334.0,350.0,355.0,365.0,410.0,402.0,437.0,315.0,444.0,457.0,461.0,469.0,461.0,442.0,475.0,495.0,497.0,502.4,565.0,588.2,649.3,702.0,732.5,766.3,106.1,14.6,108.8
TAIWAN PROVINCE OF CHINA,East Asia and the Pacific,1809.0,1824.0,1812.0,1733.0,1827.0,1998.0,2240.0,2348.0,1780.0,2298.0,2704.0,2843.0,3011.0,3122.0,3690.0,4818.0,5297.0,6513.0,7179.3,9016.0,9509.4,9669.6,9637.9,9906.6,10632.2,1197.3,104.7,698.9
TAIWAN PROVINCE OF CHINA,Europe,145.0,152.0,159.0,160.0,162.0,161.0,149.0,149.0,119.0,165.0,172.0,173.0,186.0,201.0,197.0,203.0,212.0,218.0,223.0,265.0,274.0,299.8,330.1,350.1,386.7,59.5,16.4,66.0
TAIWAN PROVINCE OF CHINA,Middle East,10.0,10.0,11.0,11.0,11.0,11.0,9.0,10.0,8.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,14.0,13.0,14.0,17.0,18.8,19.9,21.1,22.4,24.0,2.7,0.7,3.5
TAIWAN PROVINCE OF CHINA,South Asia,10.0,10.0,12.0,12.0,10.0,13.0,13.0,14.0,12.0,16.0,17.0,18.0,20.0,20.0,19.0,24.0,24.0,23.0,23.0,30.0,32.2,33.5,35.0,38.4,40.4,6.6,1.9,9.4
TAIWAN PROVINCE OF CHINA,Other not classified,17.0,18.0,19.0,20.0,28.0,22.0,9.0,11.0,7.0,4.0,6.0,3.0,8.0,20.0,27.0,26.0,36.0,38.0,65.4,7.0,7.0,7.5,1.8,4.6,2.0,3.1,1.1,6.0
TAJIKISTAN,Africa,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,0.6,0.4,0.3,0.9,0.0
TAJIKISTAN,Americas,0.0,0.1,0.3,0.4,0.4,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.8,4.3,4.6,3.8,4.7,7.0,1.3,4.1,0.0
TAJIKISTAN,East Asia and the Pacific,0.0,0.1,0.0,0.7,0.4,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,1.4,6.4,16.2,19.5,8.8,11.0,15.1,1.7,2.8,0.0
TAJIKISTAN,Europe,0.0,0.4,1.6,2.1,3.1,4.9,3.3,0.0,0.0,0.0,0.0,0.0,0.0,310.0,189.0,140.0,167.0,223.0,199.0,191.8,344.3,258.8,405.9,1003.6,1204.7,336.9,267.0,0.0
TAJIKISTAN,Middle East,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.2,0.7,0.9,1.0,0.9,1.5,0.4,1.0,0.0
TAJIKISTAN,South Asia,0.0,0.0,0.2,0.0,0.4,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,15.0,11.0,15.0,6.5,13.0,47.6,59.7,10.9,13.9,21.8,8.0,19.6,0.0
TAJIKISTAN,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.0,0.9,0.0
"TANZANIA, UNITED REPUBLIC OF",Africa,123.0,136.0,151.0,202.0,262.0,202.0,213.0,250.0,268.0,256.0,276.0,293.0,306.0,373.0,349.0,392.0,446.0,489.0,521.9,526.0,531.0,568.6,596.2,700.7,721.3,299.2,525.4,0.0
"TANZANIA, UNITED REPUBLIC OF",Americas,29.0,32.0,35.0,47.0,62.0,49.0,46.0,59.0,50.0,53.0,62.0,71.0,81.0,88.0,68.0,71.0,95.0,101.0,100.6,124.0,98.5,118.4,125.6,134.9,138.1,42.4,61.3,0.0
"TANZANIA, UNITED REPUBLIC OF",East Asia and the Pacific,22.0,25.0,27.0,37.0,48.0,38.0,47.0,30.0,27.0,23.0,25.0,28.0,30.0,32.0,31.0,43.0,40.0,79.0,57.2,71.0,70.8,79.9,77.8,80.3,79.0,20.9,17.5,0.0
"TANZANIA, UNITED REPUBLIC OF",Europe,88.0,97.0,107.0,143.0,186.0,157.0,162.0,192.0,191.0,222.0,220.0,229.0,274.0,246.0,233.0,243.0,250.0,330.0,361.7,362.0,367.9,408.9,447.9,502.2,519.4,231.1,361.7,0.0
"TANZANIA, UNITED REPUBLIC OF",Middle East,18.0,20.0,22.0,29.0,38.0,30.0,30.0,17.0,14.0,12.0,11.0,7.0,11.0,10.0,11.0,10.0,15.0,21.0,18.1,22.0,27.9,25.2,32.2,32.3,28.3,12.3,27.8,0.0
"TANZANIA, UNITED REPUBLIC OF",South Asia,14.0,16.0,18.0,24.0,31.0,25.0,28.0,28.0,27.0,17.0,20.0,15.0,17.0,21.0,22.0,24.0,22.0,57.0,36.3,35.0,40.9,83.3,47.5,55.4,40.9,15.0,33.3,0.0
THAILAND,Africa,47.0,47.0,51.0,72.0,73.0,80.0,91.0,89.0,67.0,83.0,73.0,94.0,105.0,109.0,108.0,122.0,141.3,157.3,162.6,162.8,164.7,172.7,191.9,200.3,196.8,25.1,3.8,0.0
THAILAND,Americas,358.0,384.0,388.0,449.0,515.0,585.0,604.0,640.0,577.0,693.0,740.0,825.0,818.0,853.0,795.0,792.0,885.6,1006.9,1104.0,1048.9,1168.8,1341.5,1449.1,1534.0,1559.8,311.3,54.2,0.0
THAILAND,East Asia and the Pacific,4582.0,4765.0,4840.0,4932.0,5547.0,6134.0,6492.0,6955.0,6510.0,7501.0,7195.0,8566.0,8712.0,8626.0,7994.0,9091.0,11480.7,13811.0,17116.8,15711.8,21017.8,22779.9,25114.1,27136.5,28544.1,3925.0,125.6,0.0
THAILAND,Europe,1618.0,1652.0,1636.0,1946.0,2055.0,2242.0,2396.0,2550.0,2321.0,2706.0,2779.0,3439.0,3813.0,3963.0,4031.0,4445.0,5058.6,5580.2,6289.0,6165.7,5615.3,6169.7,6497.1,6789.1,6725.3,2081.3,292.0,0.0
THAILAND,Middle East,71.0,68.0,71.0,108.0,103.0,117.0,129.0,151.0,118.0,173.0,179.0,240.0,265.0,283.0,298.0,331.0,379.4,538.3,547.7,506.7,582.3,660.2,565.5,582.4,533.2,55.7,16.8,0.0
THAILAND,South Asia,275.0,276.0,236.0,259.0,287.0,349.0,350.0,414.0,411.0,495.0,552.0,654.0,751.0,750.0,923.0,1153.0,1284.8,1260.3,1326.5,1213.8,1374.3,1405.6,1774.2,1935.9,2357.0,326.9,18.4,0.0
THAILAND,Other not classified,0.0,52.0,72.0,78.0,71.0,70.0,71.0,74.0,78.0,87.0,50.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMOR-LESTE,Americas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,2.9,3.4,2.5,3.2,3.9,2.8,2.3,2.5,2.8,2.8,2.7,2.23,0.5,0.3,0.0
TIMOR-LESTE,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,12.2,20.7,26.3,28.1,34.8,41.6,43.7,42.0,42.0,45.1,46.7,42.3,34.0,8.8,2.7,0.0
TIMOR-LESTE,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.6,5.1,6.1,1.9,6.9,7.0,6.4,6.7,6.4,7.4,7.5,9.0,7.055,1.3,1.0,0.0
TIMOR-LESTE,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.8,2.4,2.4,1.9,1.2,0.8,1.0,0.9,0.9,0.9,0.8,0.839,0.2,0.0,0.0
TIMOR-LESTE,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.0,6.5,6.0,4.9,3.8,3.8,24.1,7.8,9.8,9.4,16.0,19.8,36.6,7.1,1.5,0.0
TOGO,Africa,28.0,31.0,52.0,39.0,41.0,30.0,34.0,29.0,31.0,44.0,46.0,53.0,48.0,39.0,76.0,111.0,136.0,127.0,150.0,155.8,140.2,162.3,262.1,286.2,438.2,223.5,0.0,0.0
TOGO,Americas,3.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,8.0,8.0,8.3,7.5,5.6,29.9,32.5,33.5,53.3,18.2,0.0,0.0
TOGO,East Asia and the Pacific,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,10.0,11.0,11.0,11.3,11.9,12.8,17.0,20.3,18.7,31.2,3.9,0.0,0.0
TOGO,Europe,21.0,23.0,30.0,22.0,21.0,25.0,18.0,24.0,24.0,30.0,27.0,33.0,31.0,29.0,61.0,75.0,144.0,88.0,98.5,85.8,89.6,123.7,139.8,176.0,235.1,88.6,0.0,0.0
TOGO,Middle East,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.3,1.2,0.8,1.2,2.6,5.5,6.0,4.4,0.0,0.0
TOGO,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,8.7,12.7,20.5,26.1,0.0,0.0
TOGO,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,20.1,24.2,1.0,48.0,40.6,92.1,117.1,0.0,0.0
TONGA,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONGA,Americas,6.0,6.0,5.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.1,6.8,5.9,6.1,6.2,6.5,7.1,8.5,8.9,7.7,10.9,1.3,0.0,2.4
TONGA,East Asia and the Pacific,18.0,16.0,17.0,17.0,20.0,21.0,21.0,24.0,28.0,29.0,30.0,30.0,37.0,31.0,28.9,36.8,36.8,38.3,38.9,40.8,43.1,47.0,49.8,43.0,51.9,7.2,0.2,15.6
TONGA,Europe,5.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,6.0,4.8,3.3,3.32,2.9,3.0,3.1,3.5,3.5,3.7,3.2,4.3,0.4,0.0,0.4
TONGA,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TONGA,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.6,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.0
TRINIDAD AND TOBAGO,Africa,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.9,3.0,1.3,2.3,2.1,1.8,1.8,2.1,2.1,0.5,0.2,1.4
TRINIDAD AND TOBAGO,Americas,204.0,208.0,250.0,255.0,278.0,309.0,286.0,308.0,324.0,347.0,365.0,368.0,356.0,365.0,351.0,325.0,339.0,333.2,337.7,329.4,361.0,340.6,326.8,308.8,321.1,77.2,33.4,187.0
TRINIDAD AND TOBAGO,East Asia and the Pacific,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,9.2,10.9,8.1,8.5,7.2,6.6,6.6,7.0,6.8,1.3,0.8,2.7
TRINIDAD AND TOBAGO,Europe,52.0,53.0,70.0,74.0,74.0,83.0,89.0,71.0,79.0,90.0,91.0,85.0,83.0,63.0,58.0,52.0,74.4,67.7,64.9,68.4,65.1,56.3,55.0,53.5,54.3,15.5,5.5,31.3
TRINIDAD AND TOBAGO,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.3
TRINIDAD AND TOBAGO,South Asia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,5.1,5.1,4.5,3.9,4.1,4.4,4.2,3.9,4.1,0.7,0.6,3.3
TRINIDAD AND TOBAGO,Other not classified,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,35.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TUNISIA,Africa,1034.0,719.0,672.0,751.0,672.0,666.0,676.0,786.0,872.0,985.0,993.0,1010.0,1046.0,1043.0,1036.0,1136.0,829.0,996.0,1043.0,1384.5,1585.5,1906.6,2608.9,2856.9,3078.2,446.7,92.3,1361.7
TUNISIA,Americas,25.0,27.0,27.0,28.0,27.0,31.0,28.0,22.0,23.0,30.0,35.0,34.0,36.0,39.0,39.0,39.0,24.0,31.0,26.0,27.3,25.0,25.4,32.8,42.4,49.8,11.3,19.6,53.0
TUNISIA,East Asia and the Pacific,4.0,5.0,6.0,8.0,9.0,8.0,8.0,7.0,9.0,11.0,14.0,15.0,17.0,16.0,17.0,21.0,16.0,13.0,12.5,13.5,7.2,9.9,22.7,35.2,39.8,6.6,1.8,6.9
TUNISIA,Europe,2357.0,2523.0,2846.0,3011.0,3461.0,3616.0,3610.0,2919.0,2840.0,3482.0,3869.0,3956.0,4048.0,4107.0,3744.0,3814.0,2134.0,2965.0,2896.7,2809.8,1304.3,1415.3,1698.4,2412.3,2788.7,418.8,595.3,1798.9
TUNISIA,Middle East,661.0,571.0,675.0,879.0,635.0,713.0,1046.0,1311.0,1356.0,1472.0,1440.0,1507.0,1582.0,1809.0,2034.0,1863.0,1731.0,1926.0,2270.8,1809.0,1263.6,1153.4,1361.5,1550.8,2003.7,543.7,885.3,1933.4
TUNISIA,Other not classified,39.0,40.0,38.0,40.0,28.0,23.0,19.0,19.0,13.0,18.0,27.0,27.0,33.0,36.0,926.0,955.0,1011.0,1068.0,1103.0,1119.0,1173.8,1213.5,1327.6,1401.4,1468.9,585.2,881.2,1287.4
TÜRKIYE,Africa,104.0,91.0,95.0,96.0,82.0,106.0,119.0,131.0,119.0,131.0,154.0,153.0,158.0,204.0,286.5,247.0,301.0,372.0,420.0,491.3,535.1,493.1,590.4,817.1,998.0,297.6,555.2,1041.8
TÜRKIYE,Americas,204.0,220.0,268.0,317.0,283.0,361.0,327.0,254.0,213.0,283.0,391.0,459.0,585.0,561.0,559.0,550.0,660.0,714.0,790.0,846.1,936.0,592.8,574.4,827.3,1029.4,258.4,570.8,1344.0
TÜRKIYE,East Asia and the Pacific,156.0,170.0,205.0,195.0,167.0,234.0,247.0,281.0,242.0,288.0,422.0,471.0,587.0,554.0,545.0,628.0,721.0,784.0,847.6,1032.0,1074.2,620.4,812.9,1253.9,1469.6,249.5,202.6,793.3
TÜRKIYE,Europe,5980.0,6855.0,7875.0,7786.0,5786.0,8234.0,9473.0,11359.0,11872.0,14946.0,17663.0,16269.0,18728.0,21198.0,21142.3,21666.0,23501.0,24167.0,26156.6,27263.1,26410.8,18760.8,23873.7,29429.2,33516.9,10019.5,19115.7,33005.1
TÜRKIYE,Middle East,247.0,219.0,234.0,231.0,199.0,242.0,263.0,304.0,359.0,498.0,626.0,630.0,923.0,1206.0,1424.4,1896.0,2133.0,2377.0,3244.0,3553.7,3662.9,2374.1,3405.7,4390.6,4853.7,1298.9,2747.5,4537.8
TÜRKIYE,South Asia,384.0,399.0,348.0,321.0,367.0,397.0,342.0,451.0,522.0,661.0,995.0,917.0,925.0,1212.0,1462.0,1982.0,1992.0,1319.0,1348.0,1786.7,1930.8,1852.4,2727.0,2345.0,2550.6,516.9,1367.3,2827.5
TÜRKIYE,Other not classified,9.0,13.0,15.0,13.0,9.0,11.0,11.0,10.0,14.0,19.0,22.0,17.0,4216.0,4857.0,4768.0,4395.0,5345.0,5965.0,4989.0,4838.3,4928.5,5595.2,5617.2,6704.7,6773.7,3253.1,5366.2,6903.3
TURKMENISTAN,Americas,2.0,4.0,3.0,0.0,0.0,0.4,0.4,0.2,0.2,0.4,0.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKMENISTAN,East Asia and the Pacific,2.0,3.0,2.0,0.0,0.0,0.4,0.7,0.5,0.5,1.1,0.8,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKMENISTAN,Europe,125.0,163.0,151.0,0.0,0.0,2.3,2.8,2.3,1.9,3.9,3.3,2.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKMENISTAN,Middle East,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKMENISTAN,South Asia,103.0,108.0,175.0,0.0,0.0,0.2,1.3,7.6,5.6,9.4,7.2,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKS AND CAICOS ISLANDS,Americas,68.0,73.0,79.0,90.0,98.0,136.0,148.0,140.0,149.0,149.0,157.0,221.0,0.0,0.0,0.0,0.0,344.0,282.0,281.0,345.0,370.0,432.6,399.4,418.8,459.3,158.7,0.0,0.0
TURKS AND CAICOS ISLANDS,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,0.3,0.0,0.0
TURKS AND CAICOS ISLANDS,Europe,8.0,11.0,9.0,12.0,11.0,12.0,11.0,11.0,13.0,14.0,18.0,25.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,8.0,11.0,14.6,12.4,18.2,21.9,4.7,0.0,0.0
TURKS AND CAICOS ISLANDS,Other not classified,3.0,3.0,5.0,9.0,11.0,4.0,7.0,4.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,6.5,4.6,3.3,3.5,0.8,0.0,0.0
TUVALU,Americas,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.0,0.012
TUVALU,East Asia and the Pacific,0.7,0.8,0.8,0.8,1.0,0.9,0.9,1.1,1.1,1.0,0.8,0.9,0.9,1.3,1.3,1.3,0.9,0.8,1.0,1.1,2.0,2.0,2.0,2.5,2.9,0.5,0.026,0.198
TUVALU,Europe,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.4,0.0,0.0,0.014
TUVALU,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.01,0.02
UGANDA,Africa,102.0,103.0,100.0,116.0,116.0,132.0,150.0,192.0,233.0,406.0,337.0,397.0,480.0,624.0,630.0,676.0,873.2,927.5,933.2,985.9,1044.2,1043.6,1124.6,0.0,1044.2,420.1,459.4,714.7
UGANDA,Americas,11.0,12.0,14.0,15.0,13.0,12.0,13.0,15.0,16.0,23.0,29.0,36.0,42.0,54.0,47.0,65.0,62.9,70.4,73.2,76.7,61.6,71.1,77.9,0.0,150.4,11.8,9.7,17.6
UGANDA,East Asia and the Pacific,5.0,6.0,6.0,7.0,6.0,5.0,5.0,4.0,5.0,8.0,10.0,12.0,14.0,15.0,19.0,28.0,21.8,28.8,31.8,33.1,32.2,38.3,32.0,0.0,31.0,8.1,5.7,10.7
UGANDA,Europe,32.0,43.0,44.0,46.0,43.0,36.0,30.0,34.0,39.0,49.0,62.0,71.0,77.0,106.0,80.0,113.0,152.6,115.0,112.4,113.9,110.5,115.4,108.5,0.0,248.8,18.1,16.3,29.8
UGANDA,Middle East,2.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,10.0,9.0,16.0,8.1,9.1,9.6,9.8,12.3,12.3,12.6,0.0,29.9,2.3,2.3,1.5
